name,oppName,runs,balls,four,six,sr,venue,date
Henry Nicholls ,England,55,77,4,0,71.42,Lord's,Jul 14 2019
Henry Nicholls ,England,0,1,0,0,0.00,Chester-le-Street,Jul 3 2019
Henry Nicholls ,Australia,8,20,2,0,40.00,Lord's,Jun 29 2019
Henry Nicholls ,India,28,51,2,0,54.90,Manchester,Jul 9 - 10 2019
