name,oppName,runs,balls,four,six,sr,venue,date
Mohammad Shahzadʠ,Australia,0,3,0,0,0.00,Bristol,Jun 1 2019
Mohammad Shahzadʠ,Sri Lanka,7,12,1,0,58.33,Cardiff,Jun 4 2019
