name,oppName,runs,balls,four,six,sr,venue,date
Hazratullah Zazai ,South Africa,22,23,3,0,95.65,Cardiff,Jun 15 2019
Hazratullah Zazai ,New Zealand,34,28,5,1,121.42,Taunton,Jun 8 2019
Hazratullah Zazai ,Australia,0,2,0,0,0.00,Bristol,Jun 1 2019
Hazratullah Zazai ,India,10,24,1,0,41.66,Southampton,Jun 22 2019
Hazratullah Zazai ,Sri Lanka,30,25,3,1,120.00,Cardiff,Jun 4 2019
