name,oppName,runs,balls,four,six,sr,venue,date
Mohammad Saifuddin ,Afghanistan,2,2,0,0,100.00,Southampton,Jun 24 2019
Mohammad Saifuddin ,Pakistan,0,1,0,0,0.00,Lord's,Jul 5 2019
Mohammad Saifuddin ,India,51,38,9,0,134.21,Birmingham,Jul 2 2019
Mohammad Saifuddin ,England,5,8,0,0,62.50,Cardiff,Jun 8 2019
Mohammad Saifuddin ,New Zealand,29,23,3,1,126.08,The Oval,Jun 5 2019
