name,oppName,runs,balls,four,six,sr,venue,date
Sabbir Rahman ,Australia,0,1,0,0,0.00,Nottingham,Jun 20 2019
Sabbir Rahman ,India,36,36,5,0,100.00,Birmingham,Jul 2 2019
