name,oppName,runs,balls,four,six,sr,venue,date
Liton Das ,Afghanistan,16,17,2,0,94.11,Southampton,Jun 24 2019
Liton Das ,Pakistan,32,40,3,0,80.00,Lord's,Jul 5 2019
Liton Das ,Australia,20,17,3,0,117.64,Nottingham,Jun 20 2019
Liton Das ,West Indies,94,69,8,4,136.23,Taunton,Jun 17 2019
Liton Das ,India,22,24,0,1,91.66,Birmingham,Jul 2 2019
