name,oppName,runs,balls,four,six,sr,venue,date
Imad Wasim ,Afghanistan,49,54,5,0,90.74,Leeds,Jun 29 2019
Imad Wasim ,Bangladesh,43,26,6,1,165.38,Lord's,Jul 5 2019
Imad Wasim ,India,46,39,6,0,117.94,Manchester,Jun 16 2019
Imad Wasim ,South Africa,23,15,3,0,153.33,Lord's,Jun 23 2019
Imad Wasim ,West Indies,1,3,0,0,33.33,Nottingham,May 31 2019
