name,oppName,runs,balls,four,six,sr,venue,date
Sarfaraz Ahmed (c)†,Afghanistan,18,22,1,0,81.81,Leeds,Jun 29 2019
Sarfaraz Ahmed (c)†,Bangladesh,3,3,0,0,100.00,Lord's,Jul 5 2019
Sarfaraz Ahmed (c)†,India,12,30,0,0,40.00,Manchester,Jun 16 2019
Sarfaraz Ahmed (c)†,New Zealand,5,3,1,0,166.66,Birmingham,Jun 26 2019
Sarfaraz Ahmed (c)†,England,55,44,5,0,125.00,Nottingham,Jun 3 2019
Sarfaraz Ahmed (c)†,South Africa,2,2,0,0,100.00,Lord's,Jun 23 2019
Sarfaraz Ahmed (c)†,West Indies,8,12,1,0,66.66,Nottingham,May 31 2019
Sarfaraz Ahmed (c)†,Australia,40,48,1,0,83.33,Taunton,Jun 12 2019
