name,oppName,runs,balls,four,six,sr,venue,date
Moeen Ali ,Australia,6,9,1,0,66.66,Lord's,Jun 25 2019
Moeen Ali ,Afghanistan,31,9,1,4,344.44,Manchester,Jun 18 2019
Moeen Ali ,Sri Lanka,16,20,0,1,80.00,Leeds,Jun 21 2019
Moeen Ali ,Pakistan,19,20,1,0,95.00,Nottingham,Jun 3 2019
Moeen Ali ,South Africa,3,9,0,0,33.33,The Oval,May 30 2019
