name,oppName,runs,balls,four,six,sr,venue,date
Liam Plunkett ,India,1,4,0,0,25.00,Birmingham,Jun 30 2019
Liam Plunkett ,New Zealand,10,10,1,0,100.00,Lord's,Jul 14 2019
Liam Plunkett ,New Zealand,15,12,1,0,125.00,Chester-le-Street,Jul 3 2019
Liam Plunkett ,Bangladesh,27,9,4,1,300.00,Cardiff,Jun 8 2019
Liam Plunkett ,South Africa,9,6,1,0,150.00,The Oval,May 30 2019
