name,oppName,runs,balls,four,six,sr,venue,date
Rassie van der Dussen ,New Zealand,67,64,2,3,104.68,Birmingham,Jun 19 2019
Rassie van der Dussen ,India,22,37,1,0,59.45,Southampton,Jun 5 2019
Rassie van der Dussen ,Australia,95,97,4,4,97.93,Manchester,Jul 6 2019
Rassie van der Dussen ,Pakistan,36,47,1,1,76.59,Lord's,Jun 23 2019
Rassie van der Dussen ,Bangladesh,41,38,2,1,107.89,The Oval,Jun 2 2019
Rassie van der Dussen ,England,50,61,4,1,81.96,The Oval,May 30 2019
