name,oppName,runs,balls,four,six,sr,venue,date
Aiden Markram ,,5,10,1,0,50.00,Southampton,Jun 10 2019
Aiden Markram ,New Zealand,38,55,4,0,69.09,Birmingham,Jun 19 2019
Aiden Markram ,Australia,34,37,6,1,91.89,Manchester,Jul 6 2019
Aiden Markram ,Pakistan,7,16,0,0,43.75,Lord's,Jun 23 2019
Aiden Markram ,Bangladesh,45,56,4,0,80.35,The Oval,Jun 2 2019
Aiden Markram ,England,11,12,2,0,91.66,The Oval,May 30 2019
