name,oppName,runs,balls,four,six,sr,venue,date
Dwaine Pretorius ,Australia,2,5,0,0,40.00,Manchester,Jul 6 2019
Dwaine Pretorius ,England,1,1,0,0,100.00,The Oval,May 30 2019
