name,oppName,runs,balls,four,six,sr,venue,date
Imran Tahir ,India,0,2,0,0,0.00,Southampton,Jun 5 2019
Imran Tahir ,Pakistan,1,3,0,0,33.33,Lord's,Jun 23 2019
Imran Tahir ,Bangladesh,10,10,0,0,100.00,The Oval,Jun 2 2019
Imran Tahir ,England,0,1,0,0,0.00,The Oval,May 30 2019
