name,oppName,runs,balls,four,six,sr,venue,date
David Miller ,New Zealand,36,37,2,1,97.29,Birmingham,Jun 19 2019
David Miller ,India,31,40,1,0,77.50,Southampton,Jun 5 2019
David Miller ,Pakistan,31,37,3,0,83.78,Lord's,Jun 23 2019
David Miller ,Bangladesh,38,43,2,0,88.37,The Oval,Jun 2 2019
