name,oppName,runs,balls,four,six,sr,venue,date
Carlos Brathwaite ,New Zealand,101,82,9,5,123.17,Manchester,Jun 22 2019
Carlos Brathwaite ,India,1,5,0,0,20.00,Manchester,Jun 27 2019
Carlos Brathwaite ,England,14,22,0,1,63.63,Southampton,Jun 14 2019
Carlos Brathwaite ,Australia,16,17,1,1,94.11,Nottingham,Jun 6 2019
Carlos Brathwaite ,Sri Lanka,8,15,1,0,53.33,Chester-le-Street,Jul 1 2019
Carlos Brathwaite ,Afghanistan,14,4,2,1,350.00,Leeds,Jul 4 2019
