name,oppName,runs,balls,four,six,sr,venue,date
Shannon Gabriel ,England,0,3,0,0,0.00,Southampton,Jun 14 2019
Shannon Gabriel ,Sri Lanka,3,7,0,0,42.85,Chester-le-Street,Jul 1 2019
