name,oppName,runs,balls,four,six,sr,venue,date
Fabian Allen ,India,0,1,0,0,0.00,Manchester,Jun 27 2019
Fabian Allen ,Sri Lanka,51,32,7,1,159.37,Chester-le-Street,Jul 1 2019
Fabian Allen ,Afghanistan,0,0,0,0,-,Leeds,Jul 4 2019
