name,oppName,runs,balls,four,six,sr,venue,date
Ashley Nurse ,New Zealand,1,8,0,0,12.50,Manchester,Jun 22 2019
Ashley Nurse ,Australia,19,18,4,0,105.55,Nottingham,Jun 6 2019
