name,oppName,runs,balls,four,six,sr,venue,date
Mohammed Shami ,West Indies,0,2,0,0,0.00,Manchester,Jun 27 2019
Mohammed Shami ,Bangladesh,1,2,0,0,50.00,Birmingham,Jul 2 2019
Mohammed Shami ,Afghanistan,1,2,0,0,50.00,Southampton,Jun 22 2019
