name,oppName,runs,balls,four,six,sr,venue,date
Kedar Jadhav ,England,12,13,1,0,92.30,Birmingham,Jun 30 2019
Kedar Jadhav ,West Indies,7,10,1,0,70.00,Manchester,Jun 27 2019
Kedar Jadhav ,Pakistan,9,8,1,0,112.50,Manchester,Jun 16 2019
Kedar Jadhav ,Afghanistan,52,68,3,1,76.47,Southampton,Jun 22 2019
Kedar Jadhav ,Australia,0,0,0,0,-,The Oval,Jun 9 2019
