name,oppName,runs,balls,four,six,sr,venue,date
Rishabh Pant ,England,32,29,4,0,110.34,Birmingham,Jun 30 2019
Rishabh Pant ,Bangladesh,48,41,6,1,117.07,Birmingham,Jul 2 2019
Rishabh Pant ,Sri Lanka,4,4,1,0,100.00,Leeds,Jul 6 2019
Rishabh Pant ,New Zealand,32,56,4,0,57.14,Manchester,Jul 9 - 10 2019
