name,oppName,runs,balls,four,six,sr,venue,date
Kuldeep Yadav ,West Indies,0,1,0,0,0.00,Manchester,Jun 27 2019
Kuldeep Yadav ,Afghanistan,1,1,0,0,100.00,Southampton,Jun 22 2019
