name,oppName,runs,balls,four,six,sr,venue,date
Vijay Shankar ,West Indies,14,19,3,0,73.68,Manchester,Jun 27 2019
Vijay Shankar ,Pakistan,15,15,1,0,100.00,Manchester,Jun 16 2019
Vijay Shankar ,Afghanistan,29,41,2,0,70.73,Southampton,Jun 22 2019
