name,oppName,runs,balls,four,six,sr,venue,date
Bhuvneshwar Kumar ,Bangladesh,2,3,0,0,66.66,Birmingham,Jul 2 2019
Bhuvneshwar Kumar ,New Zealand,0,1,0,0,0.00,Manchester,Jul 9 - 10 2019
