name,oppName,runs,balls,four,six,sr,venue,date
Jasprit Bumrah ,Bangladesh,0,0,0,0,-,Birmingham,Jul 2 2019
Jasprit Bumrah ,Afghanistan,1,1,0,0,100.00,Southampton,Jun 22 2019
Jasprit Bumrah ,New Zealand,0,0,0,0,-,Manchester,Jul 9 - 10 2019
