name,oppName,runs,balls,four,six,sr,venue,date
Isuru Udana ,South Africa,17,32,1,0,53.12,Chester-le-Street,Jun 28 2019
Isuru Udana ,New Zealand,0,3,0,0,0.00,Cardiff,Jun 1 2019
Isuru Udana ,England,6,4,1,0,150.00,Leeds,Jun 21 2019
Isuru Udana ,Australia,8,8,1,0,100.00,The Oval,Jun 15 2019
Isuru Udana ,West Indies,3,6,0,0,50.00,Chester-le-Street,Jul 1 2019
Isuru Udana ,India,1,1,0,0,100.00,Leeds,Jul 6 2019
Isuru Udana ,Afghanistan,10,21,0,1,47.61,Cardiff,Jun 4 2019
