name,oppName,runs,balls,four,six,sr,venue,date
Angelo Mathews ,South Africa,11,29,1,0,37.93,Chester-le-Street,Jun 28 2019
Angelo Mathews ,New Zealand,0,9,0,0,0.00,Cardiff,Jun 1 2019
Angelo Mathews ,England,85,115,5,1,73.91,Leeds,Jun 21 2019
Angelo Mathews ,Australia,9,11,2,0,81.81,The Oval,Jun 15 2019
Angelo Mathews ,West Indies,26,20,2,1,130.00,Chester-le-Street,Jul 1 2019
Angelo Mathews ,India,113,128,10,2,88.28,Leeds,Jul 6 2019
Angelo Mathews ,Afghanistan,0,2,0,0,0.00,Cardiff,Jun 4 2019
