name,oppName,runs,balls,four,six,sr,venue,date
Kusal Pereraʠ,South Africa,30,34,4,0,88.23,Chester-le-Street,Jun 28 2019
Kusal Pereraʠ,New Zealand,29,24,4,0,120.83,Cardiff,Jun 1 2019
Kusal Pereraʠ,England,2,6,0,0,33.33,Leeds,Jun 21 2019
Kusal Pereraʠ,Australia,52,36,5,1,144.44,The Oval,Jun 15 2019
Kusal Pereraʠ,West Indies,64,51,8,0,125.49,Chester-le-Street,Jul 1 2019
Kusal Pereraʠ,India,18,14,3,0,128.57,Leeds,Jul 6 2019
Kusal Pereraʠ,Afghanistan,78,81,8,0,96.29,Cardiff,Jun 4 2019
