name,oppName,runs,balls,four,six,sr,venue,date
Thisara Perera ,South Africa,21,25,0,0,84.00,Chester-le-Street,Jun 28 2019
Thisara Perera ,New Zealand,27,23,0,2,117.39,Cardiff,Jun 1 2019
Thisara Perera ,England,2,6,0,0,33.33,Leeds,Jun 21 2019
Thisara Perera ,Australia,7,3,0,1,233.33,The Oval,Jun 15 2019
Thisara Perera ,India,2,3,0,0,66.66,Leeds,Jul 6 2019
Thisara Perera ,Afghanistan,2,4,0,0,50.00,Cardiff,Jun 4 2019
